Cache_Type,Number,Steps,Cache_Hit
1,32460,116,0
1,8803,140,0
1,4723,59,0
1,16505,71,0
1,20408,87,0
1,23089,56,0
1,17812,141,0
1,2228,45,0
1,32367,191,0
1,13085,138,0
1,6629,75,0
1,17346,141,0
1,9594,73,0
1,13463,45,0
1,13286,107,0
1,5049,85,0
1,28654,59,0
1,26995,183,1
1,3815,175,0
1,29490,46,0
1,26700,69,0
1,831,134,0
1,25362,56,0
1,4930,72,0
1,11942,143,1
1,18388,48,1
1,11436,81,0
1,21932,118,0
1,23043,175,0
1,32043,72,0
1,14488,71,0
1,14164,120,1
1,2309,32,0
1,18290,66,0
1,23069,56,0
1,16119,53,0
1,26057,139,0
1,11615,112,0
1,11753,55,1
1,17434,48,0
1,8463,39,0
1,14021,58,0
1,3669,38,0
1,8768,96,0
1,10395,86,0
1,22885,82,0
1,7402,132,0
1,11360,37,1
1,7387,70,0
1,10246,148,0
1,1316,52,0
1,29846,72,0
1,18889,61,0
1,30664,59,1
1,23671,175,0
1,15385,177,0
1,10003,65,0
1,28597,51,1
1,17296,141,1
1,8045,44,0
1,9081,96,0
1,13977,89,0
1,11485,81,1
1,21210,149,0
1,16247,40,1
1,13075,107,0
1,27727,152,0
1,796,121,0
1,15141,133,0
1,4589,59,0
1,29791,116,0
1,11868,143,0
1,23387,82,0
1,1705,135,0
1,25679,77,0
1,2399,71,1
1,2584,102,0
1,31324,103,0
1,19378,74,0
1,17662,123,1
1,22053,100,0
1,7360,39,0
1,18222,61,0
1,18390,154,0
1,5621,85,0
1,2948,141,0
1,23169,162,0
1,12352,125,0
1,12752,125,0
1,998,49,0
1,11202,68,0
1,12932,169,0
1,22833,131,0
1,21124,56,0
1,1001,142,0
1,10057,117,0
1,10092,135,0
1,30063,209,0
1,14482,102,1
1,24144,69,0
1,31635,41,0
1,9346,60,0
1,25342,157,1
1,2402,58,0
1,1947,81,0
1,13298,169,0
1,2139,76,0
1,21383,149,0
1,23227,56,1
1,1317,52,1
1,5957,49,0
1,30841,165,0
1,27413,33,0
1,31176,147,0
1,24204,69,0
1,28760,72,0
1,25240,95,0
1,7452,70,1
1,24888,38,0
1,927,116,0
1,13093,138,0
1,30608,85,0
1,11210,99,1
1,23383,105,0
1,13808,45,0
1,16533,159,1
1,3781,38,0
1,24971,201,0
1,23082,51,0
1,25262,64,1
1,25197,64,0
1,1531,60,0
1,9949,73,0
1,1478,21,0
1,14287,195,0
1,15124,40,0
1,5143,54,1
1,5063,134,0
1,6913,44,0
1,16160,66,0
1,32586,98,0
1,27496,152,0
1,19115,79,0
1,1467,140,0
1,16115,128,1
1,13639,76,1
1,2246,45,0
1,21894,162,0
1,6522,137,0
1,3895,82,0
1,26788,95,0
1,28191,227,0
1,9049,47,0
1,475,27,0
1,15921,146,0
1,19024,79,0
1,18561,110,0
1,29812,72,0
1,4728,59,0
1,21126,56,0
1,1273,31,0
1,4855,121,0
1,16745,110,0
1,4997,178,0
1,4297,25,0
1,23139,82,1
1,9433,34,1
1,19803,97,0
1,790,77,1
1,16209,159,0
1,28874,46,0
1,28306,152,0
1,12430,63,0
1,8908,140,0
1,9453,60,0
1,20394,61,1
1,18695,185,0
1,2404,58,0
1,14181,58,0
1,17095,128,0
1,30818,147,0
1,18558,92,0
1,23758,74,0
1,19366,105,0
1,3766,87,0
1,7662,176,0
1,4478,139,1
1,5077,41,0
1,29611,72,0
1,26056,51,0
1,18442,110,0
1,28452,51,0
1,26915,139,0
1,25202,157,1
1,24844,157,0
1,1111,31,1
1,24864,38,0
1,19198,167,0
1,20516,149,0
1,28189,108,0
1,27362,59,0
1,5047,134,0
1,4669,33,0
1,26694,33,0
1,31567,178,0
1,9466,91,0
1,22802,82,0
1,23856,95,0
1,5272,54,0
1,29768,72,0
1,4080,51,0
1,26498,77,0
1,4378,33,0
1,13208,138,1
1,7613,132,0
1,7197,70,0
1,5506,129,0
1,2802,97,0
1,2105,125,0
1,12368,125,0
1,28213,121,0
1,4153,64,0
1,23684,188,0
1,20555,56,0
1,23535,157,0
1,29001,121,1
1,225,52,0
1,14807,195,0
1,5033,90,0
1,1090,44,1
1,21433,193,0
1,28484,152,0
1,30145,90,0
1,12834,63,0
1,15331,58,0
1,5794,142,1
1,16469,128,0
1,28570,33,0
1,3618,56,0
1,22836,30,0
1,16623,234,0
1,14362,71,0
1,27631,64,1
1,22305,69,0
1,18792,123,1
1,16175,146,0
1,32633,160,0
1,877,54,1
1,27654,46,1
1,19470,48,1
1,14571,58,0
1,31784,98,1
1,17128,27,0
1,29553,72,0
1,28909,134,1
1,13029,50,0
1,18084,185,1
1,9121,60,0
1,5229,178,0
1,31086,116,0
1,30766,147,0
1,14036,58,0
1,15775,84,0
1,18102,92,1
1,25084,113,0
1,32698,160,0
1,24130,51,1
1,18447,48,1
1,13415,151,0
1,1107,137,1
1,24358,64,0
1,4765,51,0
1,341,11,0
1,23299,144,0
1,22763,206,0
1,2315,107,1
1,23317,38,0
1,24040,144,0
1,18955,61,1
1,18812,61,0
1,23178,144,0
1,10347,135,0
1,28187,227,0
1,14277,76,0
1,20620,30,0
1,4885,41,0
1,6733,44,0
1,30681,59,0
1,9867,73,0
1,8613,78,0
1,17210,110,0
1,27780,46,0
1,12917,76,1
1,5983,49,1
1,4062,64,0
1,3677,131,0
1,474,35,0
1,9638,122,0
1,7652,83,0
1,12022,42,0
1,24655,157,0
1,26829,46,0
1,23332,82,1
1,31829,28,0
1,7440,39,0
1,10027,91,0
1,6251,111,1
1,22696,38,0
1,21481,149,0
1,1645,135,0
1,14714,164,0
1,23092,51,0
1,15702,84,1
1,11056,130,0
1,9809,166,0
1,1935,143,0
1,18921,105,0
1,30416,33,0
1,25005,113,0
1,9231,91,1
1,3308,43,1
1,22394,69,0
1,26831,152,0
1,8322,65,0
1,14920,71,0
1,24201,188,0
1,16511,71,0
1,1055,168,0
1,15269,84,1
1,4367,139,0
1,21329,193,0
1,25021,113,1
1,8403,65,0
1,9905,42,0
1,1319,145,0
1,11587,55,0
1,28520,51,0
1,10937,161,1
1,8183,127,1
1,1376,34,1
1,5547,54,0
1,13158,138,0
1,32206,85,0
1,17788,185,0
1,1201,57,1
1,9094,140,0
1,5141,28,0
1,29678,72,1
1,13766,107,0
1,10823,68,0
1,17428,48,0
1,24687,188,0
1,7951,52,0
1,30027,178,0
1,5300,28,0
1,1742,179,0
1,23405,144,0
1,18682,92,0
1,14729,71,0
1,2534,32,0
1,2467,133,0
1,29468,121,0
1,2831,35,0
1,23246,162,0
1,9916,47,0
1,19367,167,0
1,21556,69,0
1,24655,157,1
1,26535,77,1
1,14293,76,0
1,6423,124,0
1,12955,107,0
1,22053,100,1
1,25466,64,0
1,15120,40,1
1,16187,159,0
1,13541,182,1
1,9365,60,0
1,7664,57,0
1,26954,183,0
1,28396,59,0
1,15653,146,0
1,12938,50,0
1,31201,147,0
1,5691,173,0
1,28478,51,0
1,2674,45,0
1,29906,72,0
1,13740,151,0
1,5979,54,0
1,22788,69,0
1,9625,47,0
1,31262,134,0
1,16630,203,0
1,1448,21,0
1,30863,147,0
1,30417,59,0
1,26966,46,1
1,13141,32,0
1,29793,165,0
1,2323,182,0
1,25769,188,0
1,24916,126,0
1,26561,46,1
1,7965,52,0
1,6482,168,0
1,2375,164,0
1,8027,189,0
1,26168,139,0
1,1412,127,0
1,24169,95,0
1,14347,76,0
1,9252,109,1
1,17168,27,0
1,4631,108,0
1,24909,95,0
1,16313,115,0
1,32123,85,0
1,16784,66,0
1,9205,47,0
1,15567,84,0
1,3668,38,0
1,28921,103,1
1,288,24,0
1,12124,143,1
1,13252,94,0
1,14244,50,0
1,32106,46,0
1,27100,46,0
1,5479,191,1
1,401,19,0
1,27745,152,0
1,27382,152,1
1,2906,48,0
1,2613,27,1
1,4154,64,0
1,20060,43,0
1,23446,131,0
1,29819,165,0
1,25027,87,0
1,17651,141,0
1,24956,51,0
1,9225,228,0
1,5273,147,0
1,22580,38,0
1,21424,30,0
1,15300,40,1
1,11163,112,0
1,31954,98,0
1,7211,119,1
1,26006,126,0
1,12702,200,0
1,14492,120,0
1,30348,72,0
1,18287,185,1
1,27235,183,0
1,24486,175,0
1,18607,136,0
1,18825,123,0
1,4038,113,0
1,11427,174,0
1,27009,77,0
1,4593,108,0
1,28471,51,1
1,14486,58,0
1,18963,154,0
1,22851,82,0
1,31598,103,0
1,5546,36,0
1,13549,45,0
1,31924,54,0
1,9819,73,0
1,4445,33,0
1,6052,67,1
1,29014,72,0
1,5980,49,0
1,25060,87,0
1,2735,159,0
1,31896,54,0
1,4531,64,0
1,17099,53,1
1,2934,141,0
1,22028,131,0
1,7991,83,0
1,17629,53,0
1,7340,132,0
1,5742,80,0
1,21321,56,0
1,21827,131,0
1,16607,128,1
1,6113,155,0
1,14858,40,0
1,16368,66,0
1,845,41,1
1,11131,73,0
1,18380,61,0
1,12604,63,1
1,762,108,0
1,18436,48,0
1,23750,144,0
1,31438,129,0
1,13311,169,0
1,5627,59,0
1,12555,107,0
1,8128,52,0
1,19237,48,0
1,31962,85,0
1,15549,53,0
1,27646,152,0
1,1970,24,0
1,5532,98,0
1,28797,165,1
1,6895,88,0
1,20355,35,0
1,9851,73,0
1,21031,87,0
1,20824,105,0
1,20827,149,0
1,3070,61,1
1,20924,131,0
1,28285,59,0
1,8571,171,0
1,13107,138,1
1,27296,20,0
1,30857,139,0
1,1139,57,0
1,2361,58,0
1,25862,25,0
1,10287,148,0
1,23607,82,1
1,1026,36,1
1,19368,22,0
1,22418,69,0
1,27509,152,0
1,10327,55,0
1,27067,90,0
1,22626,113,1
1,25382,82,0
1,12573,107,1
1,25890,126,0
1,30024,165,0
1,28260,103,0
1,15318,177,0
1,18658,123,0
1,8837,78,0
1,12411,94,0
1,7787,70,0
1,5078,178,0
1,8662,127,0
1,26946,139,0
1,18984,79,0
1,8100,158,0
1,7578,39,0
1,13228,76,0
1,24584,113,0
1,29679,77,0
1,32566,204,0
1,4762,77,0
1,23091,56,0
1,22990,87,0
1,1209,57,0
1,16371,128,0
1,28357,59,0
1,17277,128,0
1,22972,82,0
1,29175,72,0
1,4049,64,0
1,23635,82,0
1,14221,120,0
1,2768,35,0
1,11430,174,0
1,21748,69,1
1,20620,30,1
1,26218,46,0
1,6224,124,1
1,16328,66,0
1,2772,35,0
1,14981,164,0
1,14690,164,0
1,4524,38,1
1,19998,92,0
1,15625,146,0
1,26355,170,0
1,6887,168,0
1,26851,46,0
1,1177,31,0
1,5863,129,0
1,3167,167,0
1,20673,149,0
1,22378,69,0
1,16752,128,0
1,23821,144,0
1,16928,35,0
1,23638,144,0
1,7635,83,0
1,9134,60,0
1,789,28,0
1,25132,157,1
1,7280,44,0
1,14523,71,0
1,19847,136,0
1,12619,63,0
1,16893,159,0
1,13468,89,0
1,9360,60,0
1,7023,194,0
1,18450,229,0
1,7705,145,1
1,6437,75,0
1,15818,146,1
1,9962,91,0
1,23825,144,1
1,16890,172,1
1,10583,55,0
1,27752,33,1
1,17774,97,1
1,27296,20,1
1,25963,51,0
1,1112,44,0
1,20056,43,0
1,15856,102,0
1,141,15,0
1,22008,175,1
1,18857,61,0
1,28589,103,0
1,9095,140,0
1,23222,144,0
1,12193,68,0
1,10597,99,0
1,23229,113,0
1,4668,33,0
1,21212,149,0
1,16024,146,0
1,2494,133,0
1,30634,59,1
1,4224,33,0
1,27677,227,0
1,15641,107,0
1,23586,100,0
1,20667,180,0
1,9920,91,0
1,20082,66,0
1,19082,105,0
1,27501,90,0
1,15664,53,0
1,3796,38,0
1,22669,131,0
1,17697,97,0
1,20761,224,0
1,27465,64,0
1,2275,19,0
1,14402,164,0
1,27533,108,0
1,16296,53,0
1,8915,47,0
1,7820,101,0
1,12456,125,0
1,19375,167,0
1,8950,140,0
1,3776,38,0
1,30324,178,0
1,32337,147,0
1,10557,148,0
1,8860,122,0
1,17162,79,0
1,2897,141,0
1,2101,32,0
1,22794,69,1
1,30202,90,1
1,32528,116,0
1,22922,30,0
1,26776,95,0
1,8429,158,1
1,17572,141,0
1,15307,84,0
1,5672,36,0
1,21385,100,0
1,21033,87,0
1,7532,88,0
1,25576,77,0
1,24213,69,0
1,28508,165,0
1,14609,45,0
1,11397,68,0
1,21086,180,0
1,19046,35,0
1,9994,179,0
1,32412,191,1
1,15449,58,0
1,20213,180,0
1,10265,135,0
1,19570,198,0
1,26633,170,0
1,29585,59,1
1,3452,43,0
1,17380,53,0
1,10019,91,0
1,28974,59,1
1,25127,64,0
1,25249,64,0
1,25841,77,0
1,6397,75,0
1,14674,177,0
1,6806,62,0
1,2292,107,0
1,15496,53,0
1,17971,185,0
1,6826,18,1
1,27853,59,0
1,23550,126,1
1,8461,83,0
1,4012,43,0
1,26974,139,0
1,3787,82,0
1,23913,144,0
1,29065,121,0
1,16172,27,0
1,23148,82,1
1,21923,43,0
1,12483,50,0
1,24071,95,0
1,27522,152,0
1,20393,87,0
1,22558,87,0
1,20462,61,0
1,25893,126,0
1,24320,113,0
1,30365,178,0
1,19245,48,0
1,14970,133,0
1,10248,55,0
1,26028,51,0
1,12232,63,1
1,18056,40,0
1,26752,46,0
1,16287,159,0
1,29724,72,1
1,5703,54,0
1,26956,183,0
1,6747,181,0
1,17604,141,0
1,6394,75,0
1,15734,53,0
1,23123,69,0
1,23482,144,1
1,10943,86,0
1,29300,72,0
1,12727,81,0
1,21182,149,0
1,11621,50,0
1,5545,54,0
1,8167,158,0
1,29948,72,0
1,9085,65,0
1,13102,138,0
1,1326,26,0
1,21481,149,1
1,436,115,1
1,12753,125,0
1,7853,83,0
1,9070,91,0
1,10848,55,0
1,12382,169,0
1,32405,160,1
1,8520,78,0
1,18264,61,0
1,18462,92,0
1,21658,43,0
1,2991,48,0
1,30217,90,0
1,22686,82,1
1,6820,137,0
1,27445,33,0
1,31174,103,1
1,16561,159,0
1,31175,85,0
1,13298,169,1
1,26720,139,0
1,10424,104,0
1,31605,41,0
1,478,53,0
1,1271,31,0
1,16929,40,0
1,23282,131,0
1,29822,72,0
1,15631,133,0
1,8238,39,0
1,2825,84,0
1,28099,82,1
1,31718,147,0
1,3576,100,0
1,17406,110,0
1,14383,195,0
1,18438,48,0
1,1459,34,1
1,11715,143,0
1,22585,87,0
1,24342,157,0
1,11571,81,0
1,31342,59,0
1,3315,74,1
1,17397,141,0
1,31663,103,0
1,1259,83,0
1,17386,141,1
1,29450,134,0
1,27846,59,0
1,18414,123,0
1,1101,93,0
1,12501,125,1
1,25791,77,0
1,16684,128,0
1,5458,160,0
1,9930,42,0
1,10773,68,0
1,5323,54,0
1,25558,157,0
1,16992,128,0
1,6195,186,0
1,1303,101,0
1,27460,152,0
1,2661,53,0
1,28540,196,0
1,4726,59,1
1,9655,104,1
1,24212,69,0
1,26254,51,1
1,22430,69,0
1,18275,35,0
1,21865,118,0
1,24776,188,0
1,30213,134,1
1,18737,61,0
1,11316,130,0
1,28170,108,0
1,9881,166,1
1,1705,135,1
1,32109,191,0
1,30651,33,0
1,17074,172,0
1,29461,134,0
1,12615,63,0
1,16145,71,0
1,22853,175,0
1,10723,73,0
1,23687,82,1
1,4236,33,1
1,9306,153,0
1,24140,43,0
1,407,40,0
1,20676,56,0
1,29376,134,0
1,28211,59,0
1,26582,77,0
1,18021,40,0
1,23039,237,0
1,7248,18,0
1,32051,98,0
1,17784,185,0
1,17550,141,0
1,13709,32,0
1,30202,90,1
1,8164,65,0
1,12358,37,0
1,9648,73,0
1,7917,145,0
1,32564,160,0
1,12567,156,0
1,16187,159,1
1,5527,41,0
1,2970,48,0
1,3066,48,0
1,14992,177,0
1,23261,144,0
1,1076,31,1
1,32294,98,1
1,12377,63,0
1,29654,121,0
1,11407,55,0
1,1159,57,0
1,4903,103,0
1,3293,136,0
1,13162,138,0
1,14188,58,0
1,27737,152,0
1,21220,100,1
1,30396,59,0
1,3712,25,0
1,24640,38,0
1,30475,178,1
1,18680,92,0
1,8443,109,0
1,15745,115,0
1,4209,33,0
1,7055,57,0
1,13849,89,0
1,7098,57,0
1,20553,74,0
1,12982,169,0
1,14796,71,0
1,19816,136,0
1,15409,146,0
1,18027,79,0
1,27053,38,0
1,10504,29,0
1,25280,82,0
1,13490,76,0
1,20025,136,0
1,28028,90,0
1,15966,53,0
1,10533,42,0
1,21562,30,0
1,17841,141,0
1,14937,71,0
1,23979,219,0
1,6787,44,0
1,12159,68,1
1,3637,17,1
1,22664,131,0
1,18400,48,0
1,18896,61,0
1,25411,108,0
1,19350,74,0
1,32077,160,0
1,19973,167,1
1,30837,54,0
1,30929,209,0
1,14438,45,0
1,14485,71,0
1,14448,120,0
1,16409,97,0
1,14879,146,0
1,25847,77,0
1,30179,134,0
1,14900,40,0
1,17845,97,0
1,8387,65,0
1,16919,84,0
1,1299,145,0
1,19429,167,0
1,31252,41,0
1,4552,59,0
1,9558,78,0
1,22107,69,0
1,19760,136,0
1,9268,34,0
1,8466,202,0
1,18285,61,0
1,21867,237,0
1,24689,38,0
1,14289,32,0
1,16905,58,0
1,17736,79,0
1,7427,70,0
1,23514,82,0
1,19948,167,0
1,10722,73,0
1,1454,47,0
1,20659,56,0
1,3093,123,0
1,7562,39,0
1,5001,64,0
1,4837,59,0
1,3962,100,0
1,3506,56,0
1,19284,22,0
1,27903,90,0
1,11769,125,1
1,6154,36,0
1,13835,45,0
1,24029,43,0
1,23953,188,0
1,17128,27,1
1,18363,61,0
1,13354,138,0
1,29138,59,0
1,5357,28,0
1,10389,148,0
1,804,20,1
1,19858,136,0
1,20454,136,0
1,5185,41,0
1,21663,87,0
1,23778,51,1
1,21232,56,0
1,17269,53,1
1,15437,58,0
1,27457,33,1
1,26592,139,0
1,5061,41,0
1,12348,112,0
1,10767,73,1
1,32737,72,0
1,25021,113,1
1,19104,30,0
1,31556,103,0
1,9055,39,0
1,18733,61,0
1,22739,131,0
1,21601,69,0
1,6436,75,0
1,16324,53,0
1,23450,38,0
1,19879,167,0
1,2241,45,0
1,15840,102,0
1,23722,51,0
1,12679,55,1
1,7216,57,1
1,27045,90,0
1,15723,84,0
1,8283,96,0
1,25783,170,0
1,30797,134,0
1,25339,95,0
1,7251,70,0
1,1807,117,0
1,14782,208,0
1,25462,139,0
1,4530,64,0
1,29382,165,0
1,610,38,0
1,6261,124,0
1,12090,94,0
1,10466,29,0
1,26419,46,0
1,15060,133,0
1,8932,140,0
1,21959,149,1
1,21,7,0
1,27577,152,1
1,3797,38,0
1,16987,110,0
1,9321,60,0
1,20177,136,0
1,19086,53,0
1,24679,188,1
1,21983,100,0
1,6621,44,0
1,17507,79,1
1,30273,46,0
1,19851,74,1
1,15726,84,1
1,5934,142,0
1,11688,99,0
1,24380,64,0
1,2796,66,0
1,10308,29,0
1,2543,177,0
1,9993,73,0
1,31709,54,0
1,25000,126,0
1,2398,71,0
1,13612,63,0
1,32356,28,0
1,23679,175,0
1,30165,134,0
1,11284,37,0
1,27400,59,0
1,4036,113,0
1,10418,42,0
1,1205,18,0
1,1975,37,0
1,22333,69,0
1,17909,92,0
1,27939,108,0
1,15371,40,0
1,26286,64,1
1,12962,169,0
1,30047,64,1
1,23244,51,0
1,32076,160,0
1,19047,53,0
1,32368,160,0
1,9397,122,0
1,28020,33,0
1,6271,111,0
1,8118,65,0
1,26747,51,0
1,19613,105,0
1,6102,155,0
1,30332,85,0
1,25611,126,0
1,24460,113,0
1,15982,84,0
1,5068,33,0
1,19219,74,0
1,5831,49,0
1,22529,131,1
1,31879,235,0
1,5829,36,0
1,12107,68,0
1,29672,121,1
1,28597,51,1
1,728,95,0
1,19329,136,0
1,27195,121,0
1,26393,245,0
1,23503,56,0
1,6255,111,0
1,15418,53,0
1,1544,122,0
1,637,56,0
1,21291,193,0
1,21483,100,0
1,27260,183,1
1,18633,154,0
1,17046,128,0
1,26373,126,0
1,5221,54,0
1,2991,48,1
1,31046,147,0
1,269,29,0
1,22335,69,0
1,11911,125,0
1,29636,134,0
1,30911,90,0
1,2537,133,0
1,23434,100,0
1,26360,139,0
1,21679,74,1
1,26805,139,0
1,11666,81,0
1,21217,105,0
1,25392,82,0
1,23996,188,1
1,10017,91,0
1,11658,37,0
1,2421,19,1
1,9076,65,0
1,6821,137,0
1,14905,45,0
1,3574,48,1
1,30084,46,0
1,26618,77,0
1,24809,139,0
1,25109,38,0
1,17366,110,0
1,13105,138,1
1,6650,137,0
1,12034,187,1
1,7150,49,0
1,30864,59,1
1,16936,35,0
1,10716,29,0
1,15483,146,0
1,8665,140,0
1,27322,152,1
1,29465,72,1
1,1836,130,0
1,208,13,1
1,31227,178,1
1,1319,145,1
1,17605,141,0
1,21239,100,0
1,12270,63,0
1,30291,165,1
1,28530,51,0
1,12956,125,0
1,25406,144,0
1,4587,121,0
1,30555,134,0
1,6421,23,0
1,2676,71,0
1,3231,167,0
1,13688,151,0
1,22091,131,1
1,25964,170,0
1,22573,87,0
1,167,67,0
1,8565,26,0
1,23306,113,0
1,23102,144,0
1,6396,75,0
1,10022,91,0
1,24361,64,0
1,2698,115,0
1,23896,51,0
1,14474,58,0
1,29908,90,0
1,15427,84,0
1,32573,160,0
1,32748,129,0
1,8377,158,0
1,5809,49,0
1,10464,148,0
1,24188,95,0
1,24538,64,0
1,282,16,0
1,18816,123,1
1,22352,38,0
1,30342,134,0
1,1508,65,0
1,31735,77,0
1,11176,37,0
1,11144,37,0
1,28925,72,0
1,15247,71,0
1,3190,74,0
1,17310,172,0
1,11643,55,0
1,23318,113,0
1,1310,145,1
1,20781,105,0
1,9856,29,0
1,29237,134,0
1,890,72,1
1,11314,112,0
1,12129,125,0
1,13565,182,0
1,8481,109,0
1,9852,210,1
1,14087,58,0
1,27075,64,0
1,4585,152,1
1,20505,61,0
1,19093,105,0
1,28974,59,1
1,23466,100,0
1,24590,51,0
1,11082,68,0
1,5262,191,0
1,15173,71,0
1,5451,54,1
1,31658,54,0
1,3695,206,0
1,23269,144,1
1,9181,60,0
1,18392,154,0
1,367,45,0
1,15749,128,1
1,614,38,1
1,27975,90,0
1,20812,180,1
1,947,36,0
1,11210,99,1
1,9617,47,0
1,4673,59,0
1,28051,108,0
1,10540,55,0
1,14503,164,0
1,659,51,0
1,15910,146,0
1,30745,59,0
1,6699,137,0
1,16999,84,0
1,25548,38,1
1,8450,57,0
1,30234,85,1
1,15830,102,0
1,2568,27,1
1,4592,46,0
1,28846,121,0
1,32067,46,0
1,30852,85,1
1,4467,139,0
1,7555,132,0
1,20460,61,0
1,25429,33,0
1,24027,43,0
1,29176,165,0
1,1216,26,0
1,4223,157,0
1,19627,167,0
1,14040,45,0
1,9585,122,0
1,30396,59,1
1,32331,147,0
1,15674,84,0
1,26569,77,0
1,14713,102,0
1,31229,85,0
1,23205,82,0
1,18753,61,0
1,9762,135,0
1,17938,53,1
1,28792,72,0
1,2256,19,0
1,5791,111,0
1,20574,149,1
1,649,144,1
1,29441,165,1
1,23839,126,0
1,15081,89,0
1,8461,83,1
1,13384,94,0
1,7444,39,0
1,24807,188,1
1,10680,148,1
1,9622,47,0
1,13694,63,0
1,10219,86,0
1,9253,109,0
1,18219,154,1
1,8301,96,0
1,29015,72,0
1,15735,53,0
1,23980,82,0
1,27585,152,0
1,16407,159,0
1,10049,135,0
1,25973,139,0
1,12085,68,0
1,26255,51,0
1,23971,82,0
1,20528,56,0
1,9116,153,0
1,20689,149,0
1,6326,54,0
1,16550,97,0
1,16234,40,0
1,16148,115,0
1,27946,152,0
1,14550,133,0
1,31861,54,0
1,1122,44,0
1,24622,157,0
1,28228,59,0
1,11005,174,0
1,7568,39,0
1,29328,46,0
1,14484,71,0
1,30186,41,0
1,13427,138,0
1,26406,77,0
1,20055,92,0
1,31830,98,0
1,25425,108,0
1,18540,92,0
1,17445,141,1
1,9291,34,0
1,19606,136,0
1,29038,165,0
1,492,48,0
1,2766,97,0
1,23240,51,0
1,7657,83,0
1,8839,78,1
1,13596,120,0
1,15549,53,1
1,17837,48,0
1,29075,59,0
1,26419,46,1
1,29196,46,0
1,18245,61,1
1,31614,178,0
1,17300,141,0
1,31681,103,1
1,9690,73,0
1,25568,77,0
1,6216,36,0
1,1365,13,0
1,24149,69,1
1,30223,209,1
1,32033,46,1
1,6621,44,1
1,6084,111,0
1,9198,153,0
1,10050,117,0
1,14721,164,0
1,13055,107,0
1,26373,126,1
1,5601,67,0
1,25392,82,1
1,32139,98,1
1,14295,102,0
1,31820,147,0
1,26258,77,0
1,3006,141,0
1,3951,74,1
1,3370,43,0
1,4670,90,1
1,32292,98,0
1,10045,91,0
1,2820,35,0
1,4654,152,0
1,13858,151,0
1,27424,33,0
1,16900,58,0
1,4719,103,0
1,15833,146,0
1,20932,30,0
1,20220,87,0
1,31261,134,0
1,26445,51,0
1,3886,38,0
1,22441,113,0
1,21135,61,0
1,26311,77,0
1,21909,43,1
1,6202,155,0
1,11983,94,1
1,27768,108,0
1,6260,124,0
1,27148,46,0
1,10061,42,0
1,350,81,0
1,1501,47,0
1,10168,34,0
1,15828,53,0
1,11116,161,1
1,10768,68,0
1,4687,152,0
1,15804,76,0
1,7397,70,0
1,29004,72,0
1,7140,31,0
1,27746,183,0
1,29449,103,1
1,31717,147,0
1,15179,71,0
1,7637,39,1
1,18419,123,0
1,30871,54,0
1,11553,143,0
1,466,84,0
1,7106,57,0
1,31002,54,0
1,17932,48,0
1,15603,146,0
1,22775,175,0
1,29942,72,1
1,14916,71,0
1,8739,47,0
1,30750,59,0
1,28313,258,0
1,32339,147,0
1,8277,127,0
1,1713,29,0
1,28327,103,0
1,9497,52,0
1,14454,133,0
1,5433,160,0
1,18833,105,0
1,24338,157,0
1,3999,188,0
1,20662,167,0
1,25449,56,0
1,32476,67,0
1,29072,72,0
1,19265,61,0
1,26101,139,0
1,9971,117,0
1,22362,69,1
1,14320,102,0
1,7426,70,0
1,1216,26,1
1,18011,66,0
1,7674,132,0
1,27898,134,0
1,15570,221,0
1,7023,194,1
1,18203,247,0
1,6073,62,0
1,27755,183,0
1,5733,28,0
1,27962,59,0
1,17309,172,0
1,25662,77,0
1,14768,71,0
1,27466,152,0
1,30940,85,0
1,119,33,0
1,21087,180,0
1,30062,209,0
1,2331,107,0
1,16892,159,1
1,15440,27,0
1,7264,18,0
1,5436,67,0
1,3314,74,0
1,13984,120,0
1,8211,158,0
1,9591,166,0
1,12420,156,0
1,23653,82,0
1,21911,162,0
1,1964,143,0
1,7135,194,0
1,5536,36,0
1,9278,91,0
1,26615,77,0
1,25729,214,0
1,5229,178,1
1,24061,157,0
1,22406,69,0
1,436,115,1
1,12925,169,0
1,30484,41,0
1,13735,63,0
1,24917,126,0
1,17094,66,0
1,24817,157,0
1,12069,42,0
1,14810,133,0
1,11129,68,1
1,3154,92,0
1,18389,48,1
1,15764,27,0
1,23605,144,0
1,22187,56,0
1,8812,52,1
1,4912,41,0
1,29818,72,1
1,26311,77,1
1,31379,147,0
1,14212,58,0
1,11872,50,1
1,15537,115,0
1,1342,96,0
1,11401,81,1
1,24969,51,0
1,30933,28,1
1,11065,161,0
1,6563,75,0
1,12884,24,0
1,7779,39,0
1,20995,149,0
1,16681,115,0
1,16723,115,0
1,21748,69,1
1,9952,91,0
1,28449,59,0
1,28416,77,0
1,28016,33,0
1,8234,127,0
1,17739,141,0
1,1963,81,0
1,11823,112,0
1,10472,148,0
1,2146,24,0
1,27575,59,0
1,10846,68,0
1,10914,68,0
1,21150,79,0
1,2054,37,1
1,10405,179,1
1,26995,183,1
1,20349,180,0
1,12978,50,0
1,23814,51,0
1,26207,139,0
1,25795,64,0
1,16382,159,0
1,31241,147,0
1,15335,177,0
1,27839,139,0
1,25484,33,0
1,23830,144,0
1,10459,148,0
1,26065,51,0
1,12752,125,1
1,23074,144,0
1,15728,146,0
1,15145,164,0
1,21956,131,0
1,27278,77,1
